"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","worker_id","control_loneliness_1","control_loneliness_2","control_loneliness_3","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","participantId","condition"
"2024-04-11 23:19:46","2024-04-11 23:20:24","0",11,"100","38","1","2024-04-11 23:20:25","R_1zVQp6xT8SF6EA9","","","","",11,11,"anonymous","EN","1","468748B4948840EAADF5FD358EA0CA46","0","0","10","","","","","","","","468748B4948840EAADF5FD358EA0CA46","Control"
"2024-04-11 23:19:43","2024-04-11 23:20:27","0",12,"100","44","1","2024-04-11 23:20:27","R_3uqeOU5vnLUkX1n","","","","",12,12,"anonymous","EN","1","4C906ACB19764635A2683367A6374361","84","85","84","","","","","","","","4C906ACB19764635A2683367A6374361","Control"
"2024-04-11 23:19:46","2024-04-11 23:20:30","0",13,"100","44","1","2024-04-11 23:20:30","R_3JHzMFNAXOieA7f","","","","",13,13,"anonymous","EN","1","C5A3B6C470A847C7AB2E294F52438D3E","41","49","60","","","","","","","","C5A3B6C470A847C7AB2E294F52438D3E","Control"
"2024-04-11 23:20:03","2024-04-11 23:20:45","0",14,"100","42","1","2024-04-11 23:20:46","R_40cG6WDFZ9ZhH7X","","","","",14,14,"anonymous","EN","1","98D94B38C6634E36BFF9FD4BCD40BB0B","50","60","55","","","","","","","","98D94B38C6634E36BFF9FD4BCD40BB0B","Control"
"2024-04-11 23:20:40","2024-04-11 23:21:14","0",15,"100","34","1","2024-04-11 23:21:15","R_14pnl00zPftejtO","","","","",15,15,"anonymous","EN","1","5FA5C3EF9195444A832F0AE438613FE8","60","49","42","","","","","","","","5FA5C3EF9195444A832F0AE438613FE8","Control"
"2024-04-11 23:19:09","2024-04-11 23:21:27","0",16,"100","137","1","2024-04-11 23:21:27","R_3P28qdS8eCmj0Cc","","","","",16,16,"anonymous","EN","1","1109158D661E49D0951694E0B44F55B0","40","37","55","","","","","","","","1109158D661E49D0951694E0B44F55B0","Control"
"2024-04-11 23:22:10","2024-04-11 23:22:32","0",17,"100","21","1","2024-04-11 23:22:32","R_3ssGNifvo2u7L2b","","","","",17,17,"anonymous","EN","1","9CA1245D8599495F8D98099A5CD7BE14","0","0","0","","","","","","","","9CA1245D8599495F8D98099A5CD7BE14","Control"
"2024-04-11 23:22:45","2024-04-11 23:23:21","0",18,"100","35","1","2024-04-11 23:23:22","R_2hG1FuLL2xRuHCQ","","","","",18,18,"anonymous","EN","1","E7C92332CD4B4053974815BCE8C815CF","10","11","8","","","","","","","","E7C92332CD4B4053974815BCE8C815CF","Control"
"2024-04-11 23:22:08","2024-04-11 23:23:25","0",19,"100","77","1","2024-04-11 23:23:26","R_1VjTiUMLmY78J1K","","","","",19,19,"anonymous","EN","1","0870B39E7CB348DBB74699311458D574","100","100","100","","","","","","","","0870B39E7CB348DBB74699311458D574","Control"
"2024-04-11 23:23:02","2024-04-11 23:25:24","0",20,"100","142","1","2024-04-11 23:25:24","R_10wPADvKmFNoU6e","","","","",20,20,"anonymous","EN","1","26963DE0661645E9A3B401F9028C6167","61","20","9","","","","","","","","26963DE0661645E9A3B401F9028C6167","Control"
"2024-04-11 23:25:28","2024-04-11 23:25:55","0",21,"100","27","1","2024-04-11 23:25:56","R_5pligCXtbKJZzYa","","","","",21,21,"anonymous","EN","1","E4A7FE6E601640888D3F00CADC82069C","70","95","60","","","","","","","","E4A7FE6E601640888D3F00CADC82069C","Control"
"2024-04-11 23:25:40","2024-04-11 23:26:34","0",22,"100","54","1","2024-04-11 23:26:35","R_6OZvEFRXMvoYaro","","","","",22,22,"anonymous","EN","1","653FED9912F84D3FA53DA4CDB7DC8E78","0","9","0","","","","","","","","653FED9912F84D3FA53DA4CDB7DC8E78","Control"
"2024-04-11 23:24:20","2024-04-11 23:26:37","0",23,"100","136","1","2024-04-11 23:26:37","R_6K6V1EttrgVQl6i","","","","",23,23,"anonymous","EN","1","5095C1240E404B5A8B36B2D2D7A80788","10","4","6","","","","","","","","5095C1240E404B5A8B36B2D2D7A80788","Control"
"2024-04-11 23:27:37","2024-04-11 23:28:05","0",24,"100","28","1","2024-04-11 23:28:06","R_2hVNQxPWPfhhCmJ","","","","",24,24,"anonymous","EN","1","14859321998D497897702AF68E4B0855","0","0","0","","","","","","","","14859321998D497897702AF68E4B0855","Control"
"2024-04-11 23:30:02","2024-04-11 23:30:53","0",25,"100","51","1","2024-04-11 23:30:54","R_3b1vYnyrHgGYEEN","","","","",25,25,"anonymous","EN","1","036BF3ACCB0D49F19A56F0D1A9978A65","1","0","0","","","","","","","","036BF3ACCB0D49F19A56F0D1A9978A65","Control"
"2024-04-11 23:15:24","2024-04-11 23:31:25","0",26,"100","961","1","2024-04-11 23:31:25","R_3YKFKgXbfETAVNL","","","","",26,26,"anonymous","EN","1","BB6CC7E39FE141A98BE52FDA214419E2","","","","50","34","24","6075-3954-7786-6112","50","24","20","BB6CC7E39FE141A98BE52FDA214419E2","Experience"
"2024-04-11 23:15:43","2024-04-11 23:31:36","0",27,"100","953","1","2024-04-11 23:31:37","R_2h3F5b1YX8NgKs0","","","","",27,27,"anonymous","EN","1","656F67B5EEDE46539D49EBF13D6CE184","","","","81","63","92","4867-4731-7519-7533","79","73","77","656F67B5EEDE46539D49EBF13D6CE184","Experience"
"2024-04-11 23:30:32","2024-04-11 23:31:43","0",28,"100","71","1","2024-04-11 23:31:44","R_10pIwMBM0vAEOlc","","","","",28,28,"anonymous","EN","1","1029ECA6AC464C7AB9C32696E49DC835","70","69","70","","","","","","","","1029ECA6AC464C7AB9C32696E49DC835","Control"
"2024-04-11 23:15:33","2024-04-11 23:32:32","0",29,"100","1019","1","2024-04-11 23:32:32","R_6kXmDBXTtRfdDJy","","","","",29,29,"anonymous","EN","1","5FDD1125DA4E494CBAC21889589DED16","","","","20","20","20","3160-8774-3423-8385","0","0","0","5FDD1125DA4E494CBAC21889589DED16","Experience"
"2024-04-11 23:16:52","2024-04-11 23:32:40","0",30,"100","947","1","2024-04-11 23:32:40","R_1VujWsy9RSkajWV","","","","",30,30,"anonymous","EN","1","8DFA07C880FC4350BCAE8401C5098747","","","","0","0","0","0967-0278-3482-9643","0","0","0","8DFA07C880FC4350BCAE8401C5098747","Experience"
"2024-04-11 23:33:56","2024-04-11 23:34:43","0",31,"100","47","1","2024-04-11 23:34:44","R_3D7MIGg27fk4cq5","","","","",31,31,"anonymous","EN","1","AACF23FB508143C5AF0544B26D0FEF98","13","12","96","","","","","","","","AACF23FB508143C5AF0544B26D0FEF98","Control"
"2024-04-11 23:33:37","2024-04-11 23:35:26","0",32,"100","109","1","2024-04-11 23:35:27","R_2dy8I4oudnjS725","","","","",32,32,"anonymous","EN","1","E336C200D5724B1C821874B01A428571","17","1","8","","","","","","","","E336C200D5724B1C821874B01A428571","Control"
"2024-04-11 23:19:22","2024-04-11 23:35:57","0",33,"100","995","1","2024-04-11 23:35:58","R_1CBVAttGrtBkTma","","","","",33,33,"anonymous","EN","1","4820A87DD4D74D33AB5541D21D85BCC6","","","","94","94","91","4563-0204-8115-8992","81","90","87","4820A87DD4D74D33AB5541D21D85BCC6","Experience"
"2024-04-11 23:36:40","2024-04-11 23:37:22","0",34,"100","41","1","2024-04-11 23:37:22","R_7Q9pUu5IPo1eCCw","","","","",34,34,"anonymous","EN","1","9D61B93EFD28439182FFA5EE104C425B","45","45","55","","","","","","","","9D61B93EFD28439182FFA5EE104C425B","Control"
"2024-04-11 23:37:04","2024-04-11 23:37:35","0",35,"100","31","1","2024-04-11 23:37:35","R_5j3hy6CcyxoHLhQ","","","","",35,35,"anonymous","EN","1","02A6EC521B2D4F5B9ACA47DB317D2DF6","75","75","80","","","","","","","","02A6EC521B2D4F5B9ACA47DB317D2DF6","Control"
"2024-04-11 23:37:27","2024-04-11 23:38:08","0",36,"100","40","1","2024-04-11 23:38:08","R_5lG3MXcFCiUr5Dk","","","","",36,36,"anonymous","EN","1","87119B5094154CF091E8ADA1911D02A5","50","50","50","","","","","","","","87119B5094154CF091E8ADA1911D02A5","Control"
"2024-04-11 23:18:51","2024-04-11 23:38:25","0",37,"100","1173","1","2024-04-11 23:38:25","R_5cCKEsfYeNoXsnp","","","","",37,37,"anonymous","EN","1","44A33CF9DDF948BDA65E99662998E149","","","","79","62","61","5742-5969-9455-2899","63","55","48","44A33CF9DDF948BDA65E99662998E149","Experience"
"2024-04-11 23:16:47","2024-04-11 23:38:38","0",38,"100","1310","1","2024-04-11 23:38:38","R_3YlVQ7laXoDb2J2","","","","",38,38,"anonymous","EN","1","8D6C5FE6BCBF42DC929061C73F06E6C9","","","","60","45","89","3755-5748-4604-4223","20","27","27","8D6C5FE6BCBF42DC929061C73F06E6C9","Experience"
"2024-04-11 23:22:19","2024-04-11 23:39:08","0",39,"100","1009","1","2024-04-11 23:39:09","R_22EhcMN0fknGrQG","","","","",39,39,"anonymous","EN","1","EE341A46F1A3417995ECB00279A76950","","","","0","0","0","0316-5234-4028-0059","0","0","0","EE341A46F1A3417995ECB00279A76950","Experience"
"2024-04-11 23:38:36","2024-04-11 23:39:17","0",40,"100","41","1","2024-04-11 23:39:18","R_1b7DHMLTHioKsx3","","","","",40,40,"anonymous","EN","1","C66DB4EC171D45879828EA04A8C1852A","0","0","0","","","","","","","","C66DB4EC171D45879828EA04A8C1852A","Control"
"2024-04-11 23:40:20","2024-04-11 23:41:08","0",41,"100","48","1","2024-04-11 23:41:08","R_5TtVkycwe4NFYbj","","","","",41,41,"anonymous","EN","1","59F697E7D9844BDBAC6579AD180CB1FD","2","0","2","","","","","","","","59F697E7D9844BDBAC6579AD180CB1FD","Control"
"2024-04-11 23:40:21","2024-04-11 23:41:12","0",42,"100","51","1","2024-04-11 23:41:12","R_1BsB8JjhpljD3i1","","","","",42,42,"anonymous","EN","1","B8837FA27F2A469DB352A42C963C3223","20","25","80","","","","","","","","B8837FA27F2A469DB352A42C963C3223","Control"
"2024-04-11 23:23:17","2024-04-11 23:43:07","0",43,"100","1190","1","2024-04-11 23:43:08","R_2i41ry9XKROgvx3","","","","",43,43,"anonymous","EN","1","F68A17F24BF54D0F8311E22C17361B66","","","","100","100","100","3917-0780-1498-4026","100","100","100","F68A17F24BF54D0F8311E22C17361B66","Experience"
"2024-04-11 23:43:44","2024-04-11 23:44:20","0",44,"100","36","1","2024-04-11 23:44:21","R_1PcLJjZ4H7DxEaJ","","","","",44,44,"anonymous","EN","1","B401D3A4F7BE443FAC5AEA0AD572589F","3","3","2","","","","","","","","B401D3A4F7BE443FAC5AEA0AD572589F","Control"
"2024-04-11 23:48:38","2024-04-11 23:49:23","0",45,"100","45","1","2024-04-11 23:49:23","R_7DzLLRZNJc4tBfr","","","","",45,45,"anonymous","EN","1","4AEEA5D0705C4DEC94D5480118B7E2F2","40","80","80","","","","","","","","4AEEA5D0705C4DEC94D5480118B7E2F2","Control"
"2024-04-11 23:31:09","2024-04-11 23:50:21","0",46,"100","1151","1","2024-04-11 23:50:21","R_3YScqEvyEVTkTOw","","","","",46,46,"anonymous","EN","1","95210C9E353E4E098A61A828466F0764","","","","32","38","36","3751-0090-1217-0808","67","69","68","95210C9E353E4E098A61A828466F0764","Experience"
"2024-04-11 23:52:08","2024-04-11 23:53:02","0",47,"100","53","1","2024-04-11 23:53:02","R_2sAK55Qd7j3QA6y","","","","",13,13,"anonymous","EN","1","2603A3642D1141C39318D0093C4F0076","100","0","0","","","","","","","","2603A3642D1141C39318D0093C4F0076","Control"
"2024-04-11 23:53:18","2024-04-11 23:53:46","0",48,"100","28","1","2024-04-11 23:53:47","R_5Mpwyr6RrjPwEV3","","","","",47,47,"anonymous","EN","1","9505A6052BF848ABAB7E7E65C2BE3B0C","80","17","10","","","","","","","","9505A6052BF848ABAB7E7E65C2BE3B0C","Control"
"2024-04-11 23:52:17","2024-04-11 23:55:50","0",49,"100","213","1","2024-04-11 23:55:51","R_2eRlQ8NbTl1uEaB","","","","",48,48,"anonymous","EN","1","6DA8CF8888CF48B1B27D2EECC297EA01","60","31","54","","","","","","","","6DA8CF8888CF48B1B27D2EECC297EA01","Control"
"2024-04-11 23:34:29","2024-04-11 23:56:11","0",50,"100","1301","1","2024-04-11 23:56:11","R_3DLWlVTyWBUdZHH","","","","",49,49,"anonymous","EN","1","A313FDAFDBD44A68A189E03957931BAB","","","","78","85","87","5266-5978-6439-2602","80","89","91","A313FDAFDBD44A68A189E03957931BAB","Experience"
"2024-04-12 00:01:40","2024-04-12 00:02:46","0",51,"100","65","1","2024-04-12 00:02:46","R_2FDlIv2ETdUI540","","","","",50,50,"anonymous","EN","1","01BDCB71123048979A77AB656EEBD585","0","0","0","","","","","","","","01BDCB71123048979A77AB656EEBD585","Control"
"2024-04-12 00:04:18","2024-04-12 00:04:59","0",52,"100","40","1","2024-04-12 00:04:59","R_5EGAUWujp6hxXcK","","","","",51,51,"anonymous","EN","1","3D4E5E7833FD49A7950FD30327F560C5","93","82","83","","","","","","","","3D4E5E7833FD49A7950FD30327F560C5","Control"
"2024-04-11 23:49:27","2024-04-12 00:07:55","0",53,"100","1108","1","2024-04-12 00:07:56","R_7e3otdvutCL1F12","","","","",52,52,"anonymous","EN","1","FDB9DD9AACCE49AE91F4FC35298E2966","","","","85","86","86","2749-6436-9732-4930","100","100","100","FDB9DD9AACCE49AE91F4FC35298E2966","Experience"
"2024-04-12 00:08:50","2024-04-12 00:09:15","0",54,"100","25","1","2024-04-12 00:09:16","R_3p4rgV9r6ok5sFb","","","","",53,53,"anonymous","EN","1","414B488E96C149CB847C9410220F910E","56","66","61","","","","","","","","414B488E96C149CB847C9410220F910E","Control"
"2024-04-12 00:10:47","2024-04-12 00:11:17","0",55,"100","30","1","2024-04-12 00:11:18","R_20jlaDekMupKutI","","","","",54,54,"anonymous","EN","1","AD5EB6696FC948BAAD07CEA96A935850","75","65","75","","","","","","","","AD5EB6696FC948BAAD07CEA96A935850","Control"
"2024-04-12 00:20:48","2024-04-12 00:21:31","0",56,"100","42","1","2024-04-12 00:21:31","R_3OrDr8mzs0nZ23n","","","","",55,55,"anonymous","EN","1","ED0140E0071A4ACBA4A821244ED622E8","25","58","35","","","","","","","","ED0140E0071A4ACBA4A821244ED622E8","Control"
"2024-04-12 00:05:10","2024-04-12 00:21:41","0",57,"100","990","1","2024-04-12 00:21:41","R_31hbKGJCvOdN3kI","","","","",56,56,"anonymous","EN","1","2FA543FD1C31419CB8107888D3E03B01","","","","0","0","0","3774-5447-7572-3513","0","0","0","2FA543FD1C31419CB8107888D3E03B01","Experience"
"2024-04-12 00:23:57","2024-04-12 00:24:30","0",58,"100","33","1","2024-04-12 00:24:31","R_8oL1VwdydHN5TEx","","","","",57,57,"anonymous","EN","1","5A4271B5E62442DF849626E815631C7D","95","95","95","","","","","","","","5A4271B5E62442DF849626E815631C7D","Control"
"2024-04-12 00:08:31","2024-04-12 00:24:53","0",59,"100","982","1","2024-04-12 00:24:54","R_7ScblSHb7WE3f4b","","","","",58,58,"anonymous","EN","1","70302D29EC7E409A990D95CE3BC81342","","","","30","70","55","1267-5601-8084-3865","10","55","35","70302D29EC7E409A990D95CE3BC81342","Experience"
"2024-04-12 00:25:14","2024-04-12 00:26:40","0",60,"100","86","1","2024-04-12 00:26:40","R_5scdX9NtSHBYCZj","","","","",59,59,"anonymous","EN","1","4F1063188F12436C938D96CFE22D8287","40","30","40","","","","","","","","4F1063188F12436C938D96CFE22D8287","Control"
"2024-04-12 00:27:58","2024-04-12 00:30:55","0",61,"100","176","1","2024-04-12 00:30:55","R_6GkjYnNYZTaMTh7","","","","",60,60,"anonymous","EN","1","F50FAEAD940A4CA1AC573C59E1E50F49","71","70","70","","","","","","","","F50FAEAD940A4CA1AC573C59E1E50F49","Control"
"2024-04-12 00:17:25","2024-04-12 00:35:18","0",62,"100","1073","1","2024-04-12 00:35:19","R_7EAVHaCZWPdkA8N","","","","",61,61,"anonymous","EN","1","A744F31F29A541EEA0845377A40C3C94","","","","100","80","80","6767-4885-9093-6073","100","85","90","A744F31F29A541EEA0845377A40C3C94","Experience"
"2024-04-12 00:11:32","2024-04-12 00:36:47","0",63,"100","1515","1","2024-04-12 00:36:48","R_2hSDcwUB5cuDynN","","","","",62,62,"anonymous","EN","1","210D1EED4E4C46D3AA7FCED923C8915C","","","","71","38","50","5437-0579-3239-2174","30","30","40","210D1EED4E4C46D3AA7FCED923C8915C","Experience"
"2024-04-12 00:18:54","2024-04-12 00:36:52","0",64,"100","1077","1","2024-04-12 00:36:52","R_1JLTqkU4M8FdpvS","","","","",63,63,"anonymous","EN","1","BEF8B5C72A01450682EC58366C91F8C4","","","","93","86","94","9508-6911-2688-8112","99","98","99","BEF8B5C72A01450682EC58366C91F8C4","Experience"
"2024-04-12 00:36:24","2024-04-12 00:37:01","0",65,"100","37","1","2024-04-12 00:37:02","R_7tEV7aabzWdVUMm","","","","",64,64,"anonymous","EN","1","E60BC9BA6D4B4D37BAA89EA262FF0030","72","86","66","","","","","","","","E60BC9BA6D4B4D37BAA89EA262FF0030","Control"
"2024-04-12 00:38:09","2024-04-12 00:38:35","0",66,"100","25","1","2024-04-12 00:38:35","R_1mjWj6eOAASrJze","","","","",65,65,"anonymous","EN","1","E91D3CACC3AD42618B8BAC8C56266DA9","42","41","51","","","","","","","","E91D3CACC3AD42618B8BAC8C56266DA9","Control"
"2024-04-12 00:25:18","2024-04-12 00:45:01","0",67,"100","1183","1","2024-04-12 00:45:01","R_5jUwDfVBd586K3w","","","","",66,66,"anonymous","EN","1","385934DCE1CE4E96891EDE6F2046C123","","","","15","15","17","7989-8623-7185-7668","10","10","10","385934DCE1CE4E96891EDE6F2046C123","Experience"
"2024-04-12 00:30:18","2024-04-12 00:47:43","0",68,"100","1044","1","2024-04-12 00:47:43","R_3TJXxDqDgr0OdnH","","","","",67,67,"anonymous","EN","1","5D0DC6F0968149F389D2EE9CB5898AE3","","","","30","30","80","6536-3519-0368-6743","20","20","60","5D0DC6F0968149F389D2EE9CB5898AE3","Experience"
"2024-04-12 00:28:45","2024-04-12 00:48:15","0",69,"100","1170","1","2024-04-12 00:48:16","R_2VvAVOiAgKkrnXD","","","","",68,68,"anonymous","EN","1","4CDE5D3489454DE98D5D34E450FCE083","","","","70","70","70","9420-6694-7460-5436","60","62","60","4CDE5D3489454DE98D5D34E450FCE083","Experience"
"2024-04-12 00:52:30","2024-04-12 00:52:58","0",70,"100","27","1","2024-04-12 00:52:58","R_1EVnoKXnzhGizbr","","","","",69,69,"anonymous","EN","1","BB4425B8968743B58AB851EB0E2A9FA9","69","60","79","","","","","","","","BB4425B8968743B58AB851EB0E2A9FA9","Control"
"2024-04-12 00:26:57","2024-04-12 00:53:04","0",71,"100","1567","1","2024-04-12 00:53:05","R_5bXihtLDsgaCltT","","","","",70,70,"anonymous","EN","1","C085C78D29174F298653AC033D449C6F","","","","42","42","38","4066-7675-2239-0484","46","47","45","C085C78D29174F298653AC033D449C6F","Experience"
"2024-04-12 00:55:28","2024-04-12 00:56:08","0",72,"100","40","1","2024-04-12 00:56:09","R_3KoPDTulgwwzcsx","","","","",71,71,"anonymous","EN","1","233D008BF80C4BC9AC7846E25FE78465","71","59","84","","","","","","","","233D008BF80C4BC9AC7846E25FE78465","Control"
"2024-04-12 00:43:49","2024-04-12 00:59:54","0",73,"100","965","1","2024-04-12 00:59:55","R_4pSq1NKiHU1sjBG","","","","",72,72,"anonymous","EN","1","215D94E5FCB44128A5E12412D9738710","","","","0","0","23","6650-4975-9298-5819","0","0","17","215D94E5FCB44128A5E12412D9738710","Experience"
"2024-04-12 01:01:25","2024-04-12 01:01:43","0",74,"100","18","1","2024-04-12 01:01:44","R_3h0Evsj36MHpCZL","","","","",73,73,"anonymous","EN","1","A2243BDA2F7746DAA622C12DC04CF070","0","0","0","","","","","","","","A2243BDA2F7746DAA622C12DC04CF070","Control"
"2024-04-12 00:46:38","2024-04-12 01:02:41","0",75,"100","962","1","2024-04-12 01:02:41","R_1LoIWTJy4yDafRg","","","","",74,74,"anonymous","EN","1","90A4FC6F57C4448593B7A6951CCDD36D","","","","54","56","56","3743-7649-0605-2253","53","54","54","90A4FC6F57C4448593B7A6951CCDD36D","Experience"
"2024-04-12 01:04:03","2024-04-12 01:04:26","0",76,"100","22","1","2024-04-12 01:04:27","R_1BQyp35D0NxJ4ml","","","","",75,75,"anonymous","EN","1","FFA297E6B08D49D78AE5AE33D120F0B6","0","0","80","","","","","","","","FFA297E6B08D49D78AE5AE33D120F0B6","Control"
"2024-04-12 01:04:40","2024-04-12 01:04:57","0",77,"100","16","1","2024-04-12 01:04:58","R_8ZKdHR9y0qS99p0","","","","",76,76,"anonymous","EN","1","F0B31CDD82B64726B0018106CB279057","30","39","38","","","","","","","","F0B31CDD82B64726B0018106CB279057","Control"
"2024-04-12 01:06:30","2024-04-12 01:07:16","0",78,"100","45","1","2024-04-12 01:07:16","R_6n8wzA9TUodeZWy","","","","",77,77,"anonymous","EN","1","704A166028BA4C3EAAB0715FE2D230FD","60","50","60","","","","","","","","704A166028BA4C3EAAB0715FE2D230FD","Control"
"2024-04-12 01:06:18","2024-04-12 01:07:26","0",79,"100","68","1","2024-04-12 01:07:27","R_63i1OxeLND4nbRn","","","","",78,78,"anonymous","EN","1","7544AE75C4B8401B95C17777828644FD","8","5","8","","","","","","","","7544AE75C4B8401B95C17777828644FD","Control"
"2024-04-12 01:07:17","2024-04-12 01:08:39","0",80,"100","81","1","2024-04-12 01:08:40","R_52OZ3KBjZX145xv","","","","",79,79,"anonymous","EN","1","F6C2C2975E2D47A29BB1DC4817243718","0","0","0","","","","","","","","F6C2C2975E2D47A29BB1DC4817243718","Control"
"2024-04-12 01:09:05","2024-04-12 01:09:47","0",81,"100","41","1","2024-04-12 01:09:47","R_3j7cHQORhIEORX6","","","","",80,80,"anonymous","EN","1","B27C93FD715247A898B95DE597A9DE3C","10","70","80","","","","","","","","B27C93FD715247A898B95DE597A9DE3C","Control"
