"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","worker_id","control_loneliness_1","control_loneliness_2","control_loneliness_3","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","participantId","condition"
"2024-04-12 23:07:46","2024-04-12 23:09:09","0",11,"100","82","1","2024-04-12 23:09:09","R_5KuFII5iIdmSzol","","","","",11,11,"anonymous","EN","1","2603A3642D1141C39318D0093C4F0076","7","4","4","","","","","","","","2603A3642D1141C39318D0093C4F0076","Control"
"2024-04-12 23:06:14","2024-04-12 23:09:21","0",12,"100","186","1","2024-04-12 23:09:21","R_1OOCNCtSmZZoN0Z","","","","",12,12,"anonymous","EN","1","74901D2ADE564603BE59D28A55952B5C","90","90","90","","","","","","","","74901D2ADE564603BE59D28A55952B5C","Control"
"2024-04-12 23:08:59","2024-04-12 23:09:42","0",13,"100","42","1","2024-04-12 23:09:42","R_27fbrb0TfGzQbgj","","","","",13,13,"anonymous","EN","1","5FA5C3EF9195444A832F0AE438613FE8","71","31","34","","","","","","","","5FA5C3EF9195444A832F0AE438613FE8","Control"
"2024-04-12 23:09:19","2024-04-12 23:09:52","0",14,"100","33","1","2024-04-12 23:09:52","R_21cRJZiZhBQ1dw0","","","","",14,14,"anonymous","EN","1","ED0140E0071A4ACBA4A821244ED622E8","27","63","42","","","","","","","","ED0140E0071A4ACBA4A821244ED622E8","Control"
"2024-04-12 23:11:13","2024-04-12 23:11:39","0",15,"100","25","1","2024-04-12 23:11:39","R_6poJOpFhRshljn8","","","","",15,15,"anonymous","EN","1","462B8FF25FC8490096558C2F8D983694","70","0","0","","","","","","","","462B8FF25FC8490096558C2F8D983694","Control"
"2024-04-12 23:12:10","2024-04-12 23:12:29","0",16,"100","19","1","2024-04-12 23:12:30","R_7adkVkLxJUwOad3","","","","",16,16,"anonymous","EN","1","14859321998D497897702AF68E4B0855","0","0","0","","","","","","","","14859321998D497897702AF68E4B0855","Control"
"2024-04-12 23:12:21","2024-04-12 23:13:16","0",17,"100","55","1","2024-04-12 23:13:17","R_15ZzXJ0iFxwzvLA","","","","",17,17,"anonymous","EN","1","9D61B93EFD28439182FFA5EE104C425B","75","70","70","","","","","","","","9D61B93EFD28439182FFA5EE104C425B","Control"
"2024-04-12 23:11:23","2024-04-12 23:14:04","0",18,"100","160","1","2024-04-12 23:14:04","R_3pS51ItOWNWoSFk","","","","",18,18,"anonymous","EN","1","FDAAE79A59354B9BBB03C8081599B50E","","","","8","0","0","1393-6694-4320-3107","6","0","0","FDAAE79A59354B9BBB03C8081599B50E","Experience"
"2024-04-12 23:14:15","2024-04-12 23:14:41","0",19,"100","26","1","2024-04-12 23:14:42","R_1JrAChwRoQX1SyB","","","","",19,19,"anonymous","EN","1","98D94B38C6634E36BFF9FD4BCD40BB0B","60","10","80","","","","","","","","98D94B38C6634E36BFF9FD4BCD40BB0B","Control"
"2024-04-12 23:15:57","2024-04-12 23:16:53","0",20,"100","56","1","2024-04-12 23:16:54","R_7IufMltuodRYnU4","","","","",20,20,"anonymous","EN","1","7EC6EC9604A74DB4B503ED8DB5DFB91F","100","100","100","","","","","","","","7EC6EC9604A74DB4B503ED8DB5DFB91F","Control"
"2024-04-12 23:17:09","2024-04-12 23:17:47","0",21,"100","37","1","2024-04-12 23:17:48","R_5ZPvn6mPZcCwUkK","","","","",21,21,"anonymous","EN","1","E7C92332CD4B4053974815BCE8C815CF","10","10","10","","","","","","","","E7C92332CD4B4053974815BCE8C815CF","Control"
"2024-04-12 23:17:23","2024-04-12 23:17:54","0",22,"100","30","1","2024-04-12 23:17:55","R_2o0GCsNpWXEaGtF","","","","",22,22,"anonymous","EN","1","A2F1D5400A9244C59AC52FA1952E8673","100","92","93","","","","","","","","A2F1D5400A9244C59AC52FA1952E8673","Control"
"2024-04-12 23:17:40","2024-04-12 23:18:09","0",23,"100","28","1","2024-04-12 23:18:09","R_5eaJJmCYxEYAwro","","","","",23,23,"anonymous","EN","1","02A6EC521B2D4F5B9ACA47DB317D2DF6","90","75","70","","","","","","","","02A6EC521B2D4F5B9ACA47DB317D2DF6","Control"
"2024-04-12 23:17:45","2024-04-12 23:18:21","0",24,"100","35","1","2024-04-12 23:18:21","R_3HMZRqsSFRO23w5","","","","",24,24,"anonymous","EN","1","B30D1FDD453F4D8C8A8179A379C388B9","100","50","100","","","","","","","","B30D1FDD453F4D8C8A8179A379C388B9","Control"
"2024-04-12 23:19:18","2024-04-12 23:19:36","0",25,"100","17","1","2024-04-12 23:19:36","R_2zRTvVpdgmCrG15","","","","",25,25,"anonymous","EN","1","20B68FFD9D9646B1975AE08BBBDC05FD","66","63","70","","","","","","","","20B68FFD9D9646B1975AE08BBBDC05FD","Control"
"2024-04-12 23:19:27","2024-04-12 23:19:52","0",26,"100","25","1","2024-04-12 23:19:53","R_6l4ZV9G0WKSw4er","","","","",26,26,"anonymous","EN","1","468748B4948840EAADF5FD358EA0CA46","0","0","0","","","","","","","","468748B4948840EAADF5FD358EA0CA46","Control"
"2024-04-12 23:19:57","2024-04-12 23:20:51","0",27,"100","54","1","2024-04-12 23:20:52","R_5styUhXcMHkeQNC","","","","",27,27,"anonymous","EN","1","036BF3ACCB0D49F19A56F0D1A9978A65","50","0","0","","","","","","","","036BF3ACCB0D49F19A56F0D1A9978A65","Control"
"2024-04-12 23:19:21","2024-04-12 23:20:59","0",28,"100","97","1","2024-04-12 23:20:59","R_2k840zEMD1jDmAf","","","","",28,28,"anonymous","EN","1","26963DE0661645E9A3B401F9028C6167","27","1","1","","","","","","","","26963DE0661645E9A3B401F9028C6167","Control"
"2024-04-12 23:21:03","2024-04-12 23:21:33","0",29,"100","30","1","2024-04-12 23:21:34","R_584DS7GB0wLJ1D3","","","","",29,29,"anonymous","EN","1","C16B8FC9D11E47D5942A8F9ECCA05A4B","97","92","100","","","","","","","","C16B8FC9D11E47D5942A8F9ECCA05A4B","Control"
"2024-04-12 23:21:34","2024-04-12 23:22:48","0",30,"100","74","1","2024-04-12 23:22:48","R_2SKos9DhRPlJGDv","","","","",30,30,"anonymous","EN","1","59F697E7D9844BDBAC6579AD180CB1FD","25","0","15","","","","","","","","59F697E7D9844BDBAC6579AD180CB1FD","Control"
"2024-04-12 23:22:57","2024-04-12 23:23:14","0",31,"100","17","1","2024-04-12 23:23:14","R_5ddjW30tyG8kOEY","","","","",31,31,"anonymous","EN","1","E4A7FE6E601640888D3F00CADC82069C","60","60","60","","","","","","","","E4A7FE6E601640888D3F00CADC82069C","Control"
"2024-04-12 23:07:48","2024-04-12 23:23:49","0",32,"100","961","1","2024-04-12 23:23:50","R_1JKMeCr9lfJue5m","","","","",32,32,"anonymous","EN","1","A744F31F29A541EEA0845377A40C3C94","","","","100","100","100","9178-5993-2360-6479","100","100","95","A744F31F29A541EEA0845377A40C3C94","Experience"
"2024-04-12 23:08:52","2024-04-12 23:24:45","0",33,"100","953","1","2024-04-12 23:24:46","R_26vMQyQk7sOv2RX","","","","",33,33,"anonymous","EN","1","2FA543FD1C31419CB8107888D3E03B01","","","","0","0","0","1757-3915-6154-5263","0","0","0","2FA543FD1C31419CB8107888D3E03B01","Experience"
"2024-04-12 23:07:46","2024-04-12 23:25:03","0",34,"100","1037","1","2024-04-12 23:25:04","R_5yj95zObQQwVHj3","","","","",34,34,"anonymous","EN","1","FDB9DD9AACCE49AE91F4FC35298E2966","","","","85","85","85","2555-5779-1957-4667","100","100","100","FDB9DD9AACCE49AE91F4FC35298E2966","Experience"
"2024-04-12 23:10:29","2024-04-12 23:28:05","0",35,"100","1056","1","2024-04-12 23:28:06","R_2mDdRLi5QsmIVoc","","","","",35,35,"anonymous","EN","1","8D6C5FE6BCBF42DC929061C73F06E6C9","","","","65","46","72","2071-4183-2995-6839","9","24","40","8D6C5FE6BCBF42DC929061C73F06E6C9","Experience"
"2024-04-12 23:27:44","2024-04-12 23:28:18","0",36,"100","34","1","2024-04-12 23:28:19","R_2OHeCBMTH0wr1Ri","","","","",36,36,"anonymous","EN","1","1A51D8E2CE7049BDBE28693DAABBABF3","60","50","75","","","","","","","","1A51D8E2CE7049BDBE28693DAABBABF3","Control"
"2024-04-12 23:10:05","2024-04-12 23:28:19","0",37,"100","1093","1","2024-04-12 23:28:19","R_2AEBlu3MZXbXUZz","","","","",37,37,"anonymous","EN","1","BB6CC7E39FE141A98BE52FDA214419E2","","","","50","28","12","9610-6669-0143-7932","50","0","5","BB6CC7E39FE141A98BE52FDA214419E2","Experience"
"2024-04-12 23:28:40","2024-04-12 23:29:03","0",38,"100","23","1","2024-04-12 23:29:04","R_1sAhn9ffIt7EXzo","","","","",38,38,"anonymous","EN","1","7776FDF26EFC462B9BC79657AD22DEBE","100","100","100","","","","","","","","7776FDF26EFC462B9BC79657AD22DEBE","Control"
"2024-04-12 23:29:28","2024-04-12 23:30:22","0",39,"100","53","1","2024-04-12 23:30:22","R_31Z2jmyaFZBdovQ","","","","",39,39,"anonymous","EN","1","C66DB4EC171D45879828EA04A8C1852A","0","0","0","","","","","","","","C66DB4EC171D45879828EA04A8C1852A","Control"
"2024-04-12 23:30:30","2024-04-12 23:31:03","0",40,"100","33","1","2024-04-12 23:31:04","R_510LcXLkCxKQZOV","","","","",40,40,"anonymous","EN","1","4C906ACB19764635A2683367A6374361","74","76","81","","","","","","","","4C906ACB19764635A2683367A6374361","Control"
"2024-04-12 23:33:48","2024-04-12 23:34:18","0",41,"100","29","1","2024-04-12 23:34:18","R_1Dhy4f9Gy9uP6gw","","","","",41,41,"anonymous","EN","1","C2C8A74EC7434A6F964C947422FF849A","12","8","20","","","","","","","","C2C8A74EC7434A6F964C947422FF849A","Control"
"2024-04-12 23:18:45","2024-04-12 23:36:32","0",42,"100","1067","1","2024-04-12 23:36:32","R_3BOtscxZF6DZU8F","","","","",42,42,"anonymous","EN","1","773066ECB34941C19E28DB1738CE1E78","","","","23","24","26","5139-8808-5960-7195","21","22","27","773066ECB34941C19E28DB1738CE1E78","Experience"
"2024-04-12 23:18:01","2024-04-12 23:36:37","0",43,"100","1116","1","2024-04-12 23:36:38","R_3KMB8YOuK4cli1W","","","","",43,43,"anonymous","EN","1","DABD7F22A5884FE582A1BB0824A130AC","","","","68","51","67","8783-3021-3754-2018","59","27","43","DABD7F22A5884FE582A1BB0824A130AC","Experience"
"2024-04-12 23:37:29","2024-04-12 23:38:18","0",44,"100","48","1","2024-04-12 23:38:18","R_2BPmPoF6VKN1QL6","","","","",44,44,"anonymous","EN","1","F184A4967B1A4DC89145E181B704216F","50","0","0","","","","","","","","F184A4967B1A4DC89145E181B704216F","Control"
"2024-04-12 23:23:07","2024-04-12 23:39:40","0",45,"100","993","1","2024-04-12 23:39:40","R_3vemRwUcpQCrjAR","","","","",45,45,"anonymous","EN","1","03A735991860471385278713ADB0DAEB","","","","92","91","92","2556-2937-0761-1125","91","91","90","03A735991860471385278713ADB0DAEB","Experience"
"2024-04-12 23:39:39","2024-04-12 23:40:04","0",46,"100","24","1","2024-04-12 23:40:04","R_8qEkWGCAam61lns","","","","",46,46,"anonymous","EN","1","ADA5FFDA5CFF45D69A0F351871A21C67","51","30","30","","","","","","","","ADA5FFDA5CFF45D69A0F351871A21C67","Control"
"2024-04-12 23:27:22","2024-04-12 23:43:27","0",47,"100","965","1","2024-04-12 23:43:28","R_27p7atSfrHCWlTK","","","","",47,47,"anonymous","EN","1","1C95312A7FCF44B2B659CF6C79179710","","","","10","30","20","5687-3392-0890-2487","0","0","0","1C95312A7FCF44B2B659CF6C79179710","Experience"
"2024-04-12 23:28:20","2024-04-12 23:44:54","0",48,"100","993","1","2024-04-12 23:44:55","R_5ZQV5tpsq2WqYTL","","","","",48,48,"anonymous","EN","1","758C5184A0E34222A34A4544D7732CD5","","","","90","90","100","2020-1720-8551-9408","100","100","100","758C5184A0E34222A34A4544D7732CD5","Experience"
"2024-04-12 23:16:55","2024-04-12 23:46:53","0",49,"100","1797","1","2024-04-12 23:47:16","R_2VImdKtT83LCuBP","","","","",49,49,"anonymous","EN","1","4820A87DD4D74D33AB5541D21D85BCC6","","","","98","88","98","5822-9312-8095-1253","81","94","91","4820A87DD4D74D33AB5541D21D85BCC6","Experience"
"2024-04-12 23:32:58","2024-04-12 23:50:20","0",50,"100","1042","1","2024-04-12 23:50:21","R_1PpI3hVrVBSutLr","","","","",50,50,"anonymous","EN","1","48BFA75FF0F649DDB95F36CEDEB68755","","","","0","0","0","1174-1369-6385-0612","0","0","0","48BFA75FF0F649DDB95F36CEDEB68755","Experience"
"2024-04-12 23:34:22","2024-04-12 23:50:55","0",51,"100","993","1","2024-04-12 23:50:56","R_1nXGCBwSAtH42TT","","","","",51,51,"anonymous","EN","1","5D0DC6F0968149F389D2EE9CB5898AE3","","","","30","30","85","5302-3762-2294-3255","20","20","60","5D0DC6F0968149F389D2EE9CB5898AE3","Experience"
"2024-04-12 23:53:07","2024-04-12 23:53:36","0",52,"100","29","1","2024-04-12 23:53:37","R_3m60YTQoHiTIwmt","","","","",52,52,"anonymous","EN","1","E91D3CACC3AD42618B8BAC8C56266DA9","33","31","39","","","","","","","","E91D3CACC3AD42618B8BAC8C56266DA9","Control"
"2024-04-12 23:37:59","2024-04-12 23:54:23","0",53,"100","983","1","2024-04-12 23:54:24","R_2CfPV3QyrQkzqOT","","","","",53,53,"anonymous","EN","1","B8516729E55448099B401A66D91B1AA0","","","","65","60","61","4829-1782-3811-1090","57","56","66","B8516729E55448099B401A66D91B1AA0","Experience"
"2024-04-12 23:39:05","2024-04-12 23:54:50","0",54,"100","945","1","2024-04-12 23:54:51","R_3gOcGSTnJO9pQ2a","","","","",42,42,"anonymous","EN","1","8DFA07C880FC4350BCAE8401C5098747","","","","0","0","0","4438-7654-8430-4688","0","0","0","8DFA07C880FC4350BCAE8401C5098747","Experience"
"2024-04-12 23:27:07","2024-04-12 23:55:33","0",55,"100","1705","1","2024-04-12 23:55:33","R_7FVAipFegnKqK7K","","","","",54,54,"anonymous","EN","1","F68A17F24BF54D0F8311E22C17361B66","","","","100","100","100","4814-2357-8399-0420","100","100","100","F68A17F24BF54D0F8311E22C17361B66","Experience"
"2024-04-12 23:40:08","2024-04-12 23:56:23","0",56,"100","974","1","2024-04-12 23:56:47","R_12YGLg3ZocjE71T","","","","",55,55,"anonymous","EN","1","5A606E625C384C9AB48B2DE67C6DEED5","","","","93","91","94","6526-9602-5003-6974","76","77","78","5A606E625C384C9AB48B2DE67C6DEED5","Experience"
"2024-04-12 23:55:18","2024-04-12 23:57:06","0",57,"100","108","1","2024-04-12 23:57:06","R_8pYvRYnpBJRpMR6","","","","",56,56,"anonymous","EN","1","B401D3A4F7BE443FAC5AEA0AD572589F","8","6","6","","","","","","","","B401D3A4F7BE443FAC5AEA0AD572589F","Control"
"2024-04-12 23:42:14","2024-04-13 00:00:37","0",58,"100","1103","1","2024-04-13 00:00:37","R_1dSFL6xED4wGxrk","","","","",57,57,"anonymous","EN","1","95210C9E353E4E098A61A828466F0764","","","","37","35","38","6156-2005-3299-9487","20","21","23","95210C9E353E4E098A61A828466F0764","Experience"
"2024-04-12 23:59:39","2024-04-13 00:00:51","0",59,"100","72","1","2024-04-13 00:00:52","R_5OhztEvwQlgvyDv","","","","",58,58,"anonymous","EN","1","1029ECA6AC464C7AB9C32696E49DC835","62","63","59","","","","","","","","1029ECA6AC464C7AB9C32696E49DC835","Control"
"2024-04-13 00:00:15","2024-04-13 00:01:24","0",60,"100","68","1","2024-04-13 00:01:24","R_1otKGrI4k22gQ43","","","","",59,59,"anonymous","EN","1","01BDCB71123048979A77AB656EEBD585","0","0","0","","","","","","","","01BDCB71123048979A77AB656EEBD585","Control"
"2024-04-13 00:03:01","2024-04-13 00:04:25","0",61,"100","84","1","2024-04-13 00:04:26","R_5VdXH3jHR0h2cQU","","","","",60,60,"anonymous","EN","1","3D4E5E7833FD49A7950FD30327F560C5","67","65","76","","","","","","","","3D4E5E7833FD49A7950FD30327F560C5","Control"
"2024-04-13 00:05:48","2024-04-13 00:06:10","0",62,"100","22","1","2024-04-13 00:06:10","R_5GT9ht3Ud7GFQ6e","","","","",61,61,"anonymous","EN","1","948AA54D6BA042098017DE17ABE66D04","100","85","71","","","","","","","","948AA54D6BA042098017DE17ABE66D04","Control"
"2024-04-13 00:05:56","2024-04-13 00:06:40","0",63,"100","44","1","2024-04-13 00:06:41","R_1xWfV5kuxm6Ayo2","","","","",62,62,"anonymous","EN","1","2690CBD58A7340A1A04A6FAA2FBE82E1","35","20","40","","","","","","","","2690CBD58A7340A1A04A6FAA2FBE82E1","Control"
"2024-04-12 23:50:54","2024-04-13 00:07:07","0",64,"100","972","1","2024-04-13 00:07:07","R_2DNtGNew4Hz4ypX","","","","",63,63,"anonymous","EN","1","28C06D84EADE4596BD7C585E8466F72F","","","","4","6","3","1973-0263-4298-0420","5","9","5","28C06D84EADE4596BD7C585E8466F72F","Experience"
"2024-04-12 23:50:59","2024-04-13 00:08:15","0",65,"100","1036","1","2024-04-13 00:08:17","R_1ZJFtNEsND84YCC","","","","",64,64,"anonymous","EN","1","210D1EED4E4C46D3AA7FCED923C8915C","","","","70","50","75","6601-6344-2344-9388","30","15","40","210D1EED4E4C46D3AA7FCED923C8915C","Experience"
"2024-04-13 00:10:18","2024-04-13 00:11:54","0",66,"100","95","1","2024-04-13 00:11:54","R_2vyRODdxLzyVoAN","","","","",11,11,"anonymous","EN","1","E6B28EBB913043C18933494E08FA055A","45","44","47","","","","","","","","E6B28EBB913043C18933494E08FA055A","Control"
"2024-04-13 00:11:49","2024-04-13 00:12:26","0",67,"100","36","1","2024-04-13 00:12:26","R_3rNbSRKHuG5zgnD","","","","",65,65,"anonymous","EN","1","57636A27B8A74CCCB53E6579A5492107","74","55","41","","","","","","","","57636A27B8A74CCCB53E6579A5492107","Control"
"2024-04-12 23:55:10","2024-04-13 00:12:27","0",68,"100","1036","1","2024-04-13 00:12:27","R_6j2nFE2UQSEAyk2","","","","",66,66,"anonymous","EN","1","3B3BE28AFAD74E0F95F9582493C75BDE","","","","15","9","100","9183-4206-1487-2535","7","5","96","3B3BE28AFAD74E0F95F9582493C75BDE","Experience"
"2024-04-13 00:12:59","2024-04-13 00:13:27","0",69,"100","28","1","2024-04-13 00:13:28","R_1gLyP3jN54npMVw","","","","",67,67,"anonymous","EN","1","8FC328D3454D4111874CB3558912535E","83","0","61","","","","","","","","8FC328D3454D4111874CB3558912535E","Control"
"2024-04-13 00:18:35","2024-04-13 00:19:01","0",70,"100","26","1","2024-04-13 00:19:02","R_1KGAOrfxjIBO9AB","","","","",68,68,"anonymous","EN","1","2F3660111C5648EE934D115C34124599","0","0","0","","","","","","","","2F3660111C5648EE934D115C34124599","Control"
"2024-04-13 00:06:10","2024-04-13 00:22:27","0",71,"100","976","1","2024-04-13 00:22:27","R_2p44LJ6LPPVwpWO","","","","",69,69,"anonymous","EN","1","44A33CF9DDF948BDA65E99662998E149","","","","19","65","71","6061-4363-6670-5794","43","44","46","44A33CF9DDF948BDA65E99662998E149","Experience"
"2024-04-13 00:32:40","2024-04-13 00:33:38","0",72,"100","58","1","2024-04-13 00:33:39","R_3ZTa2RC5K5SsSQN","","","","",70,70,"anonymous","EN","1","0314E9F1674F490BAD79B4319F136C83","33","32","40","","","","","","","","0314E9F1674F490BAD79B4319F136C83","Control"
"2024-04-13 00:18:55","2024-04-13 00:34:56","0",73,"100","960","1","2024-04-13 00:34:56","R_1lABvwO84eFvWw1","","","","",71,71,"anonymous","EN","1","C20DA5B989DE46AFA8BD9CB8722E5ACC","","","","0","0","6","5346-7361-7470-4714","0","0","6","C20DA5B989DE46AFA8BD9CB8722E5ACC","Experience"
"2024-04-13 00:38:05","2024-04-13 00:38:31","0",74,"100","25","1","2024-04-13 00:38:31","R_6hZotlUZ3UWz6Fj","","","","",72,72,"anonymous","EN","1","4F1063188F12436C938D96CFE22D8287","40","60","45","","","","","","","","4F1063188F12436C938D96CFE22D8287","Control"
"2024-04-13 00:22:44","2024-04-13 00:38:41","0",75,"100","956","1","2024-04-13 00:38:41","R_2HeAVW4nRp49ruV","","","","",73,73,"anonymous","EN","1","70302D29EC7E409A990D95CE3BC81342","","","","0","20","5","4026-2537-0383-3540","0","20","15","70302D29EC7E409A990D95CE3BC81342","Experience"
"2024-04-13 00:08:13","2024-04-13 00:25:26","0",76,"100","1033","1","2024-04-13 00:40:27","R_1Ijr26tz4OuqS9H","","","","",74,74,"anonymous","EN","1","7280716CE7634F83BC1D56E2D395FDBE","","","","0","0","0","2940-5537-1633-9742","0","0","0","7280716CE7634F83BC1D56E2D395FDBE","Experience"
"2024-04-13 00:26:30","2024-04-13 00:43:48","0",77,"100","1038","1","2024-04-13 00:43:49","R_1iOQLLFQ7jbK71o","","","","",75,75,"anonymous","EN","1","656F67B5EEDE46539D49EBF13D6CE184","","","","26","78","77","5017-5288-0552-1881","37","69","72","656F67B5EEDE46539D49EBF13D6CE184","Experience"
"2024-04-13 00:31:10","2024-04-13 00:47:31","0",78,"100","981","1","2024-04-13 00:47:32","R_3UhCytFdFqog2ae","","","","",76,76,"anonymous","EN","1","C085C78D29174F298653AC033D449C6F","","","","31","33","33","6759-4385-4491-8850","57","43","33","C085C78D29174F298653AC033D449C6F","Experience"
"2024-04-13 00:48:17","2024-04-13 00:49:29","0",79,"100","71","1","2024-04-13 00:49:29","R_5qaAJ2452xvLupr","","","","",77,77,"anonymous","EN","1","F8DF3CAD316D4F439A7843444353D542","40","45","45","","","","","","","","F8DF3CAD316D4F439A7843444353D542","Control"
"2024-04-13 00:39:41","2024-04-13 00:59:40","0",80,"100","1199","1","2024-04-13 00:59:41","R_7QaA10VXbpgKA8A","","","","",78,78,"anonymous","EN","1","8D4A417D51B64DF59F56727B48213D76","","","","16","88","100","5845-5380-3470-0790","4","45","60","8D4A417D51B64DF59F56727B48213D76","Experience"
